afe_output_relative_time_ui,afe_output_pulse_v_per_pam_unit
496.00000000000006,1.8701623244197874e-05
496.12500000000006,1.8697392862581843e-05
496.25,1.869316536911451e-05
496.375,1.8688940761289634e-05
496.5,1.868471903660401e-05
496.62499999999994,1.868050019255741e-05
496.74999999999994,1.867628422665246e-05
496.87499999999994,1.8672071136394444e-05
496.99999999999994,1.866786091929213e-05
497.1250000000001,1.866365357285643e-05
497.25000000000006,1.8659449094601285e-05
497.37500000000006,1.8655247482043935e-05
497.50000000000006,1.8651048732704065e-05
497.625,1.864685284410437e-05
497.75,1.864265981377044e-05
497.875,1.8638469639230608e-05
497.99999999999994,1.8634282318015938e-05
498.12499999999994,1.863009784766063e-05
498.24999999999994,1.8625916225701593e-05
498.37499999999994,1.8621737449678397e-05
498.50000000000006,1.8617561517133427e-05
498.62500000000006,1.861338842561204e-05
498.75000000000006,1.8609218172662215e-05
498.87500000000006,1.8605050755834952e-05
499.0,1.8600886172683985e-05
499.125,1.859672442076577e-05
499.25,1.8592565497639524e-05
499.37499999999994,1.8588409400867413e-05
499.49999999999994,1.8584256128014333e-05
499.62499999999994,1.858010567664786e-05
499.7499999999999,1.8575958044338778e-05
499.87500000000006,1.8571813228660206e-05
500.00000000000006,1.8567671227188286e-05
500.12500000000006,1.856353203750189e-05
500.25000000000006,1.8559395657182676e-05
500.375,1.8555262083814873e-05
500.5,1.8551131314985557e-05
500.625,1.854700334828444e-05
500.74999999999994,1.8542878181303823e-05
500.87499999999994,1.8538755811639e-05
500.99999999999994,1.8534636236887955e-05
501.1250000000001,1.853051945465129e-05
501.25000000000006,1.8526405462532542e-05
501.37500000000006,1.8522294258137808e-05
501.50000000000006,1.8518185839076107e-05
501.625,1.8514080202959246e-05
501.75,1.8509977347401745e-05
501.875,1.8505877270020662e-05
502.0,1.850177996843588e-05
502.12499999999994,1.849768544027006e-05
502.24999999999994,1.8493593683148653e-05
502.37499999999994,1.848950469469973e-05
502.5000000000001,1.8485418472554033e-05
502.62500000000006,1.848133501434502e-05
502.75000000000006,1.8477254317708697e-05
502.87500000000006,1.8473176380284013e-05
503.0,1.8469101199712132e-05
503.125,1.846502877363711e-05
503.25,1.8460959099705644e-05
503.375,1.845689217556741e-05
503.49999999999994,1.8452827998874395e-05
503.62499999999994,1.8448766567281033e-05
503.74999999999994,1.8444707878445095e-05
503.8750000000001,1.8440651930026974e-05
504.00000000000006,1.843659871968954e-05
504.12500000000006,1.843254824509846e-05
504.25000000000006,1.8428500503921203e-05
504.375,1.8424455493828367e-05
504.5,1.842041321249311e-05
504.625,1.8416373657591804e-05
504.74999999999994,1.841233682680255e-05
504.87499999999994,1.8408302717806365e-05
504.99999999999994,1.840427132828712e-05
505.12499999999994,1.840024265593135e-05
505.2500000000001,1.8396216698428585e-05
505.37500000000006,1.839219345347063e-05
505.50000000000006,1.8388172918751987e-05
505.62500000000006,1.8384155091969597e-05
505.75,1.8380139970823025e-05
505.875,1.8376127553014556e-05
506.0,1.837211783624867e-05
506.12499999999994,1.8368110818232626e-05
506.24999999999994,1.8364106496676263e-05
506.37499999999994,1.836010486929202e-05
506.49999999999994,1.8356105933794887e-05
506.6250000000001,1.835210968790239e-05
506.75000000000006,1.8348116129334753e-05
506.87500000000006,1.834412525581457e-05
507.00000000000006,1.8340137065067352e-05
507.125,1.833615155482094e-05
507.25,1.8332168722806027e-05
507.375,1.8328188566755856e-05
507.49999999999994,1.8324211084406328e-05
507.62499999999994,1.8320236273495985e-05
507.74999999999994,1.831626413176561e-05
507.87499999999994,1.831229465695871e-05
508.00000000000006,1.830832784682117e-05
508.12500000000006,1.8304363699101312e-05
508.25000000000006,1.8300402211549695e-05
508.37500000000006,1.8296443381919496e-05
508.5,1.829248720796646e-05
508.625,1.8288533687448646e-05
508.75,1.8284582818126876e-05
508.87499999999994,1.8280634597764438e-05
508.99999999999994,1.827668902412743e-05
509.12499999999994,1.8272746094984233e-05
509.2499999999999,1.8268805808106112e-05
509.37500000000006,1.826486816126679e-05
509.50000000000006,1.8260933152242134e-05
509.62500000000006,1.8257000778810757e-05
509.75000000000006,1.825307103875382e-05
509.875,1.8249143929854845e-05
510.0,1.8245219449899644e-05
510.125,1.824129759667678e-05
510.24999999999994,1.8237378367976936e-05
510.37499999999994,1.823346176159325e-05
510.49999999999994,1.8229547775321343e-05
510.6250000000001,1.8225636406959082e-05
510.75000000000006,1.8221727654307083e-05
510.87500000000006,1.8217821515168137e-05
511.00000000000006,1.821391798734803e-05
511.125,1.821001706865553e-05
511.25,1.82061187569014e-05
511.375,1.8202223049899656e-05
511.5,1.8198329945465915e-05
511.62499999999994,1.8194439441419914e-05
511.74999999999994,1.819055153558206e-05
511.87499999999994,1.8186666225776714e-05
512.0000000000001,1.8182783509829543e-05
512.1250000000001,1.8178903385566634e-05
512.2500000000001,1.817502585081897e-05
512.375,1.81711509034179e-05
512.5,1.816727854119822e-05
512.625,1.8163408761996628e-05
512.75,1.815954156365257e-05
512.875,1.8155676944007575e-05
513.0,1.815181490090547e-05
513.1249999999999,1.814795543219448e-05
513.2499999999999,1.8144098535723185e-05
513.3750000000001,1.814024420934392e-05
513.5000000000001,1.8136392450911497e-05
513.625,1.8132543258282176e-05
513.75,1.8128696629315245e-05
513.875,1.8124852561872037e-05
514.0,1.812101105381644e-05
514.125,1.8117172103014592e-05
514.25,1.811333570733502e-05
514.375,1.810950186464855e-05
514.4999999999999,1.8105670572828246e-05
514.6249999999999,1.8101841829749717e-05
514.7500000000001,1.8098015633291108e-05
514.8750000000001,1.809419198133267e-05
515.0,1.8090370871757216e-05
515.125,1.808655230244982e-05
515.25,1.808273627129789e-05
515.375,1.8078922776191266e-05
515.5,1.8075111815022016e-05
515.625,1.8071303385684346e-05
515.75,1.8067497486075184e-05
515.8749999999999,1.8063694114093303e-05
515.9999999999999,1.805989326764033e-05
516.1250000000001,1.8056094944619883e-05
516.2500000000001,1.805229914293817e-05
516.375,1.8048505860503724e-05
516.5,1.804471509522726e-05
516.625,1.8040926845022138e-05
516.75,1.803714110780372e-05
516.875,1.803335788148979e-05
517.0,1.8029577164000413e-05
517.125,1.8025798953257764e-05
517.2499999999999,1.8022023247186356e-05
517.3749999999999,1.8018250043712775e-05
517.5000000000001,1.8014479340766235e-05
517.6250000000001,1.801071113627793e-05
517.75,1.8006945428181452e-05
517.875,1.8003182214412795e-05
518.0,1.799942149291031e-05
518.125,1.7995663261614427e-05
518.25,1.79919075184681e-05
518.375,1.7988154261416637e-05
518.5,1.7984403488407432e-05
518.6249999999999,1.7980655197390267e-05
518.7500000000001,1.797690938631721e-05
518.8750000000001,1.7973166053142508e-05
519.0000000000001,1.7969425195822433e-05
519.125,1.7965686812315918e-05
519.25,1.7961950900583687e-05
519.375,1.795821745858874e-05
519.5,1.7954486484296543e-05
519.625,1.7950757975674507e-05
519.75,1.794703193069269e-05
519.875,1.794330834732311e-05
519.9999999999999,1.7939587223540148e-05
520.1250000000001,1.7935868557320342e-05
520.2500000000001,1.793215234664263e-05
520.3750000000001,1.7928438589488422e-05
520.5,1.792472728384075e-05
520.625,1.7921018427685508e-05
520.75,1.7917312019009982e-05
520.875,1.7913608055804237e-05
521.0,1.7909906536060382e-05
521.125,1.790620745777292e-05
521.2499999999999,1.7902510818938237e-05
521.3749999999999,1.7898816617554913e-05
521.5000000000001,1.7895124851624093e-05
521.6250000000001,1.7891435519148803e-05
521.7500000000001,1.7887748618134615e-05
521.875,1.7884064146588828e-05
522.0,1.7880382102521314e-05
522.125,1.787670248394382e-05
522.25,1.787302528887048e-05
522.375,1.7869350515317463e-05
522.5,1.786567816130315e-05
522.6249999999999,1.786200822484801e-05
522.7499999999999,1.7858340703974684e-05
522.8750000000001,1.785467559670815e-05
523.0000000000001,1.7851012901075457e-05
523.125,1.784735261510578e-05
523.25,1.7843694736830468e-05
523.375,1.784003926428298e-05
523.5,1.7836386195499252e-05
523.625,1.783273552851713e-05
523.75,1.7829087261376603e-05
523.875,1.782544139212015e-05
523.9999999999999,1.7821797918791855e-05
524.1249999999999,1.7818156839438285e-05
524.2500000000001,1.7814518152107998e-05
524.3750000000001,1.7810881854851895e-05
524.5,1.7807247945722494e-05
524.625,1.7803616422774805e-05
524.75,1.7799987284065736e-05
524.875,1.7796360527654518e-05
525.0,1.7792736151602487e-05
525.125,1.778911415397302e-05
525.25,1.7785494532831715e-05
525.3749999999999,1.778187728624633e-05
525.4999999999999,1.777826241228668e-05
525.6250000000001,1.777464990902471e-05
525.7500000000001,1.777103977453458e-05
525.875,1.7767432006892117e-05
526.0,1.7763826604175552e-05
526.125,1.7760223564465015e-05
526.25,1.7756622885842807e-05
526.375,1.7753024566393076e-05
526.5,1.7749428604202245e-05
526.625,1.7745834997358648e-05
526.7499999999999,1.7742243743952953e-05
526.8749999999999,1.7738654842077863e-05
527.0000000000001,1.7735068289828137e-05
527.1250000000001,1.773148408530075e-05
527.25,1.7727902226594797e-05
527.375,1.7724322711811146e-05
527.5,1.7720745539053022e-05
527.625,1.7717170706425873e-05
527.75,1.7713598212036637e-05
527.875,1.7710028053994777e-05
528.0,1.7706460230411496e-05
528.1249999999999,1.7702894739400423e-05
528.2500000000001,1.7699331579076737e-05
528.3750000000001,1.76957707475585e-05
528.5000000000001,1.769221224296507e-05
528.625,1.7688656063417935e-05
528.75,1.7685102207040995e-05
528.875,1.7681550671959708e-05
529.0,1.767800145630185e-05
529.125,1.7674454558196805e-05
529.25,1.767090997577638e-05
529.3749999999999,1.7667367707173892e-05
529.4999999999999,1.766382775052516e-05
529.6250000000001,1.7660290103967772e-05
529.7500000000001,1.7656754765641386e-05
529.8750000000001,1.7653221733687687e-05
530.0,1.764969100625035e-05
530.125,1.7646162581475314e-05
530.25,1.7642636457510208e-05
530.375,1.763911263250495e-05
530.5,1.7635591104611344e-05
530.625,1.7632071871983262e-05
530.7499999999999,1.7628554932776646e-05
530.8749999999999,1.76250402851494e-05
531.0000000000001,1.7621527927261294e-05
531.1250000000001,1.761801785727407e-05
531.2500000000001,1.761451007335141e-05
531.375,1.7611004573658883e-05
531.5,1.7607501356364003e-05
531.625,1.7604000419636412e-05
531.75,1.7600501761647433e-05
531.875,1.759700538057047e-05
532.0,1.7593511274581248e-05
532.1249999999999,1.7590019441857418e-05
532.2499999999999,1.758652988057865e-05
532.3750000000001,1.758304258892672e-05
532.5000000000001,1.7579557565085097e-05
532.625,1.7576074807239565e-05
532.75,1.757259431357746e-05
532.875,1.756911608228833e-05
533.0,1.7565640111563254e-05
533.125,1.7562166399595372e-05
533.25,1.755869494457973e-05
533.375,1.7555225744713193e-05
533.4999999999999,1.755175879819483e-05
533.6249999999999,1.7548294103225452e-05
533.7500000000001,1.7544831658007875e-05
533.8750000000001,1.7541371460746704e-05
534.0,1.753791350964886e-05
534.125,1.753445780292282e-05
534.25,1.7531004338779192e-05
534.375,1.7527553115430454e-05
534.5,1.7524104131090873e-05
534.625,1.752065738397657e-05
534.75,1.751721287230599e-05
534.8749999999999,1.7513770594299278e-05
534.9999999999999,1.751033054817842e-05
535.1250000000001,1.750689273216766e-05
535.2500000000001,1.7503457144492933e-05
535.375,1.7500023783382072e-05
535.5,1.7496592647065252e-05
535.625,1.749316373377388e-05
535.75,1.7489737041741588e-05
535.875,1.748631256920404e-05
536.0,1.748289031439841e-05
536.125,1.7479470275563605e-05
536.2499999999999,1.7476052450940726e-05
536.3749999999999,1.7472636838772622e-05
536.5000000000001,1.7469223437303664e-05
536.6250000000001,1.7465812244780627e-05
536.75,1.7462403259451913e-05
536.875,1.7458996479567773e-05
537.0,1.7455591903380362e-05
537.125,1.745218952914393e-05
537.25,1.7448789355114495e-05
537.375,1.744539137954995e-05
537.5,1.744199560070996e-05
537.6249999999999,1.7438602016856326e-05
537.7500000000001,1.7435210626252325e-05
537.8750000000001,1.7431821427163403e-05
538.0000000000001,1.7428434417856695e-05
538.125,1.7425049596601298e-05
538.25,1.742166696166794e-05
538.375,1.7418286511329356e-05
538.5,1.741490824386019e-05
538.625,1.7411532157536766e-05
538.75,1.740815825063736e-05
538.8749999999999,1.740478652144196e-05
538.9999999999999,1.740141696823236e-05
539.1250000000001,1.739804958929224e-05
539.2500000000001,1.7394684382907072e-05
539.3750000000001,1.7391321347364056e-05
539.5,1.7387960480952267e-05
539.625,1.7384601781962672e-05
539.75,1.7381245248687977e-05
539.875,1.7377890879422773e-05
540.0,1.7374538672463636e-05
540.125,1.7371188626108924e-05
540.2499999999999,1.736784073865876e-05
540.3749999999999,1.7364495008415173e-05
540.5000000000001,1.7361151433681938e-05
540.6250000000001,1.735781001276453e-05
540.75,1.7354470743970436e-05
540.875,1.7351133625608514e-05
541.0,1.734779865598958e-05
541.125,1.734446583342612e-05
541.25,1.7341135156232447e-05
541.375,1.7337806622724486e-05
541.5,1.7334480231220245e-05
541.6249999999999,1.7331155980039415e-05
541.7499999999999,1.7327833867503346e-05
541.8750000000001,1.7324513891935514e-05
542.0000000000001,1.732119605166097e-05
542.125,1.7317880345006668e-05
542.25,1.731456677030124e-05
542.375,1.7311255325875423e-05
542.5,1.7307946010061488e-05
542.625,1.73046388211936e-05
542.75,1.7301333757607796e-05
542.875,1.7298030817641797e-05
542.9999999999999,1.729472999963489e-05
543.1249999999999,1.7291431301928407e-05
543.2500000000001,1.7288134722864593e-05
543.3750000000001,1.7284840260788492e-05
543.5,1.728154791404544e-05
543.625,1.7278257680983416e-05
543.75,1.727496955995149e-05
543.875,1.7271683549300754e-05
544.0,1.7268399647384513e-05
544.125,1.7265117852556993e-05
544.25,1.7261838163175275e-05
544.3749999999999,1.725856057759732e-05
544.4999999999999,1.7255285094183992e-05
544.6250000000001,1.725201171129705e-05
544.7500000000001,1.7248740427300626e-05
544.875,1.724547124056049e-05
545.0,1.7242204149443605e-05
545.125,1.7238939152319226e-05
545.25,1.7235676247558212e-05
545.375,1.7232415433532627e-05
545.5,1.722915670861657e-05
545.625,1.72259000711857e-05
545.7499999999999,1.7222645519617355e-05
545.8750000000001,1.7219393052290384e-05
546.0000000000001,1.7216142667585813e-05
546.1250000000001,1.721289436388585e-05
546.25,1.720964813957471e-05
546.375,1.7206403993038388e-05
546.5,1.7203161922664412e-05
546.625,1.71999219268421e-05
546.75,1.7196684003962363e-05
546.875,1.7193448152417892e-05
547.0,1.7190214370602754e-05
547.1249999999999,1.7186982656913255e-05
547.2500000000001,1.718375300974673e-05
547.3750000000001,1.718052542750231e-05
547.5000000000001,1.7177299908581014e-05
547.625,1.7174076451385396e-05
547.75,1.7170855054319988e-05
547.875,1.7167635715790922e-05
548.0,1.7164418434206176e-05
548.125,1.716120320797499e-05
548.25,1.7157990035508753e-05
548.3749999999999,1.7154778915220486e-05
548.4999999999999,1.7151569845524594e-05
548.6250000000001,1.7148362824837255e-05
548.7500000000001,1.7145157851576143e-05
548.8750000000001,1.7141954924160698e-05
549.0,1.7138754041011858e-05
549.125,1.7135555200552505e-05
549.25,1.713235840120677e-05
549.375,1.7129163641400813e-05
549.5,1.7125970919562372e-05
549.625,1.7122780234120713e-05
