tx_relative_time_ui,tx_pulse_v_per_pam_unit,channel_relative_time_ui,channel_pulse_v_per_pam_unit
-451.6249999999999,2.6741539524275368e-15,-481.87500000000006,8.62725158809095e-08
-451.49999999999994,-2.677090526352231e-15,-481.75000000000006,8.624171360236973e-08
-451.37499999999994,2.6786373306947945e-15,-481.62500000000006,8.621092088971906e-08
-451.24999999999994,-2.681715686723815e-15,-481.5000000000001,8.618013773665478e-08
-451.1249999999999,2.6831735520677144e-15,-481.375,8.614936413697883e-08
-450.9999999999999,-2.6864069499100773e-15,-481.25000000000006,8.611860008444585e-08
-450.87499999999994,2.687757137647494e-15,-481.12500000000006,8.608784557277346e-08
-450.74999999999994,-2.6908986521231425e-15,-481.00000000000006,8.605710059581209e-08
-450.62499999999994,2.6923829623719336e-15,-480.87500000000006,8.602636514737643e-08
-450.49999999999994,-2.695337701515367e-15,-480.7500000000001,8.599563922119361e-08
-450.3749999999999,2.6972209064170726e-15,-480.625,8.596492281103811e-08
-450.2499999999999,-2.699864203012915e-15,-480.50000000000006,8.593421591089396e-08
-450.12499999999994,2.702005785287393e-15,-480.37500000000006,8.590351851431494e-08
-449.99999999999994,-2.704177875794985e-15,-480.25000000000006,8.587283061523375e-08
-449.87499999999994,2.706754459790799e-15,-480.1250000000001,8.584215220747907e-08
-449.7499999999999,-2.708848453410471e-15,-480.0,8.581148328489884e-08
-449.6249999999999,2.711459295229971e-15,-479.87500000000006,8.578082384126387e-08
-449.49999999999994,-2.713435507131084e-15,-479.75000000000006,8.575017387048081e-08
-449.37499999999994,2.7160666463137056e-15,-479.62500000000006,8.571953336630063e-08
-449.24999999999994,-2.7181134820725384e-15,-479.5000000000001,8.568890232253042e-08
-449.125,2.7205650410682e-15,-479.3750000000001,8.565828073316838e-08
-448.9999999999999,-2.7228826706406762e-15,-479.25,8.562766859202045e-08
-448.87499999999994,2.7252911714379534e-15,-479.12500000000006,8.559706589296523e-08
-448.74999999999994,-2.7275491539796712e-15,-479.00000000000006,8.556647262985893e-08
-448.62499999999994,2.7306571841049598e-15,-478.87500000000006,8.553588879650387e-08
-448.49999999999994,-2.730848518986524e-15,-478.7500000000001,8.55053143867748e-08
-448.3749999999999,2.735701460308034e-15,-478.625,8.54747493946866e-08
-448.2499999999999,-2.7357641433292933e-15,-478.50000000000006,8.544419381410696e-08
-448.12499999999994,2.7405860429911264e-15,-478.37500000000006,8.541364763881604e-08
-447.99999999999994,-2.7403125712872826e-15,-478.25000000000006,8.538311086279944e-08
-447.87499999999994,2.7452686463817932e-15,-478.1250000000001,8.535258347987891e-08
-447.75,-2.7450175120412484e-15,-478.0000000000001,8.532206548402705e-08
-447.6249999999999,2.749348254931102e-15,-477.87500000000006,8.529155686910334e-08
-447.49999999999994,-2.751043690100976e-15,-477.75000000000006,8.526105762909956e-08
-447.37499999999994,2.7538012681695962e-15,-477.62500000000006,8.523056775783941e-08
-447.24999999999994,-2.75550876228831e-15,-477.50000000000006,8.520008724924582e-08
-447.12499999999994,2.7583477992704476e-15,-477.3750000000001,8.51696160973247e-08
-446.9999999999999,-2.760323709600492e-15,-477.25,8.513915429591797e-08
-446.8749999999999,2.7631155055957125e-15,-477.12500000000006,8.510870183901083e-08
-446.74999999999994,-2.7650009455896783e-15,-477.00000000000006,8.507825872052327e-08
-446.62499999999994,2.7680565892573503e-15,-476.87500000000006,8.504782493446451e-08
-446.49999999999994,-2.7695558368896275e-15,-476.7500000000001,8.501740047477817e-08
-446.3749999999999,2.7729705603034047e-15,-476.625,8.498698533534579e-08
-446.2499999999999,-2.77435668907713e-15,-476.50000000000006,8.495657951017158e-08
-446.12499999999994,2.7777494292329656e-15,-476.37500000000006,8.492618299321114e-08
-445.99999999999994,-2.7792964803134892e-15,-476.25000000000006,8.489579577842432e-08
-445.87499999999994,2.78238249543261e-15,-476.12500000000006,8.48654178598269e-08
-445.74999999999994,-2.7841230709065596e-15,-476.0000000000001,8.483504923135029e-08
-445.6249999999999,2.7869969508720655e-15,-475.875,8.480468988695998e-08
-445.4999999999999,-2.7893202104038117e-15,-475.75000000000006,8.47743398206501e-08
-445.37499999999994,2.791449464330457e-15,-475.62500000000006,8.47439990264383e-08
-445.24999999999994,-2.7942096177427118e-15,-475.50000000000006,8.471366749829662e-08
-445.12499999999994,2.796414824375479e-15,-475.3750000000001,8.46833452302271e-08
-444.9999999999999,-2.798865236124299e-15,-475.25,8.465303221620548e-08
-444.8749999999999,2.8013324958026944e-15,-475.12500000000006,8.462272845026631e-08
-444.74999999999994,-2.8037242190056284e-15,-475.00000000000006,8.459243392645374e-08
-444.62499999999994,2.80594365450364e-15,-474.87500000000006,8.456214863876963e-08
-444.49999999999994,-2.8088593345960975e-15,-474.7500000000001,8.453187258122049e-08
-444.375,2.810883980585936e-15,-474.6250000000001,8.450160574783491e-08
-444.2499999999999,-2.8136859038677796e-15,-474.5,8.447134813264472e-08
-444.12499999999994,2.815522540575574e-15,-474.37500000000006,8.444109972970026e-08
-443.99999999999994,-2.8187926226384637e-15,-474.25000000000006,8.441086053305838e-08
-443.87499999999994,2.8202538829383117e-15,-474.12500000000006,8.438063053674585e-08
-443.74999999999994,-2.8236727546568833e-15,-474.0000000000001,8.435040973477583e-08
-443.6249999999999,2.8253822219042804e-15,-473.875,8.432019812123593e-08
-443.4999999999999,-2.828139970007953e-15,-473.75000000000006,8.428999569020332e-08
-443.37499999999994,2.8303421608520054e-15,-473.62500000000006,8.425980243575532e-08
-443.24999999999994,-2.8330486256233804e-15,-473.50000000000006,8.422961835196348e-08
-443.12499999999994,2.8354248012779765e-15,-473.3750000000001,8.419944343284752e-08
-443.0,-2.8378538512603456e-15,-473.2500000000001,8.416927767255942e-08
-442.8749999999999,2.8403382752993122e-15,-473.12500000000006,8.413912106515739e-08
-442.74999999999994,-2.8429664684858564e-15,-473.00000000000006,8.410897360475821e-08
-442.62499999999994,2.8451399867148597e-15,-472.87500000000006,8.407883528540512e-08
-442.49999999999994,-2.8480916283636017e-15,-472.75000000000006,8.404870610123774e-08
-442.37499999999994,2.8498513071774944e-15,-472.6250000000001,8.401858604635707e-08
-442.2499999999999,-2.853095544261803e-15,-472.5,8.398847511484474e-08
-442.1249999999999,2.8547499300753375e-15,-472.37500000000006,8.395837330083591e-08
-441.99999999999994,-2.858058418233265e-15,-472.25000000000006,8.392828059844341e-08
-441.87499999999994,2.85985367970787e-15,-472.12500000000006,8.389819700176351e-08
-441.74999999999994,-2.862734734374507e-15,-472.0000000000001,8.386812250498365e-08
-441.6249999999999,2.864972073478103e-15,-471.875,8.383805710215034e-08
-441.4999999999999,-2.867611408748724e-15,-471.75000000000006,8.380800078746029e-08
-441.37499999999994,2.870139944362296e-15,-471.62500000000006,8.377795355504939e-08
-441.24999999999994,-2.8726122469970558e-15,-471.50000000000006,8.374791539903743e-08
-441.12499999999994,2.8751629597036445e-15,-471.37500000000006,8.371788631361652e-08
-441.0,-2.877607928480765e-15,-471.2500000000001,8.368786629285208e-08
-440.8749999999999,2.880064184401169e-15,-471.125,8.365785533099592e-08
-440.7499999999999,-2.8829506641355693e-15,-471.00000000000006,8.362785342214318e-08
-440.62499999999994,2.884639800753856e-15,-470.87500000000006,8.359786056052988e-08
-440.49999999999994,-2.8884084802675207e-15,-470.75000000000006,8.356787674023277e-08
-440.37499999999994,2.88936508633552e-15,-470.6250000000001,8.353790195545957e-08
-440.2499999999999,-2.893717665324007e-15,-470.5,8.350793620037858e-08
-440.1249999999999,2.894192249552609e-15,-470.37500000000006,8.347797946919981e-08
-439.99999999999994,-2.8986933428910363e-15,-470.25000000000006,8.344803175613379e-08
-439.87499999999994,2.8994167824267e-15,-470.12500000000006,8.341809305532376e-08
-439.74999999999994,-2.903564882229631e-15,-470.0000000000001,8.338816336096328e-08
-439.625,2.904823841800322e-15,-469.8750000000001,8.335824266727685e-08
-439.4999999999999,-2.9082270860077166e-15,-469.75,8.332833096848507e-08
-439.37499999999994,2.9101974810989104e-15,-469.62500000000006,8.329842825878846e-08
-439.24999999999994,-2.9129980852570903e-15,-469.50000000000006,8.326853453241648e-08
-439.12499999999994,2.9154786699010548e-15,-469.37500000000006,8.323864978357887e-08
-438.99999999999994,-2.918148384499112e-15,-469.2500000000001,8.32087740064938e-08
-438.8749999999999,2.9205596138398506e-15,-469.125,8.317890719542131e-08
-438.7499999999999,-2.9231837860057945e-15,-469.00000000000006,8.314904934455882e-08
-438.62499999999994,2.9258860942968577e-15,-468.87500000000006,8.311920044816398e-08
-438.49999999999994,-2.928025190301967e-15,-468.75000000000006,8.30893605004724e-08
-438.37499999999994,2.930998032308373e-15,-468.6250000000001,8.305952949572715e-08
-438.25,-2.9333755440410894e-15,-468.5000000000001,8.302970742819062e-08
-438.1249999999999,2.936077783727699e-15,-468.37500000000006,8.299989429209667e-08
-437.99999999999994,-2.9385378739380116e-15,-468.25000000000006,8.297009008167447e-08
-437.87499999999994,2.9411192404722458e-15,-468.12500000000006,8.294029479121976e-08
-437.74999999999994,-2.9437862230584993e-15,-468.00000000000006,8.291050841500363e-08
-437.62499999999994,2.9460978003476966e-15,-467.8750000000001,8.288073094727633e-08
-437.4999999999999,-2.949252495701483e-15,-467.75,8.285096238229944e-08
-437.3749999999999,2.9512960051398406e-15,-467.62500000000006,8.282120271435002e-08
-437.24999999999994,-2.9541113891261373e-15,-467.50000000000006,8.279145193770347e-08
-437.12499999999994,2.9566967352149897e-15,-467.37500000000006,8.276171004668546e-08
-436.99999999999994,-2.959170293936919e-15,-467.2500000000001,8.273197703560679e-08
-436.8749999999999,2.9620073363977375e-15,-467.125,8.270225289870717e-08
-436.7499999999999,-2.9644099750278906e-15,-467.00000000000006,8.267253763030876e-08
-436.62499999999994,2.9671038147360922e-15,-466.87500000000006,8.26428312247286e-08
-436.49999999999994,-2.969539816430763e-15,-466.75000000000006,8.261313367631845e-08
-436.37499999999994,2.9722723659306185e-15,-466.62500000000006,8.25834449793893e-08
-436.25,-2.975013919209208e-15,-466.5000000000001,8.255376512827576e-08
-436.1249999999999,2.9773078112975834e-15,-466.375,8.252409411726197e-08
-435.9999999999999,-2.980386547989063e-15,-466.25000000000006,8.249443194071506e-08
-435.87499999999994,2.982449998707948e-15,-466.12500000000006,8.246477859294906e-08
-435.74999999999994,-2.9855488817968374e-15,-466.00000000000006,8.243513406835e-08
-435.62499999999994,2.9878484319789634e-15,-465.8750000000001,8.240549836126966e-08
-435.4999999999999,-2.9908651028299653e-15,-465.75,8.237587146598323e-08
-435.3749999999999,2.993128943924577e-15,-465.62500000000006,8.234625337686544e-08
-435.24999999999994,-2.995893796700949e-15,-465.50000000000006,8.231664408829359e-08
-435.12499999999994,2.9985273202301517e-15,-465.37500000000006,8.228704359464373e-08
-434.99999999999994,-3.001096227305357e-15,-465.2500000000001,8.225745189019476e-08
-434.875,3.003874270342712e-15,-465.1250000000001,8.222786896941197e-08
-434.7499999999999,-3.006456189437796e-15,-465.0,8.219829482657798e-08
-434.62499999999994,3.009197945176272e-15,-464.87500000000006,8.216872945607622e-08
-434.49999999999994,-3.0116085720214323e-15,-464.75000000000006,8.213917285229775e-08
-434.37499999999994,3.0145955679035064e-15,-464.62500000000006,8.210962500966048e-08
-434.24999999999994,-3.0170003531565293e-15,-464.5000000000001,8.208008592246825e-08
-434.1249999999999,3.0198968011960238e-15,-464.375,8.205055558516511e-08
-433.9999999999999,-3.022465626291168e-15,-464.25000000000006,8.20210339921976e-08
-433.87499999999994,3.025151228535295e-15,-464.12500000000006,8.199152113791013e-08
-433.74999999999994,-3.027756547918019e-15,-464.00000000000006,8.196201701667147e-08
-433.62499999999994,3.0304453261208158e-15,-463.8750000000001,8.19325216229718e-08
-433.5,-3.0331894948669543e-15,-463.7500000000001,8.190303495121547e-08
-433.3749999999999,3.0357076976456602e-15,-463.62500000000006,8.187355699583696e-08
-433.24999999999994,-3.0385911816918346e-15,-463.50000000000006,8.184408775123302e-08
-433.12499999999994,3.0411225690322175e-15,-463.37500000000006,8.181462721181763e-08
-432.99999999999994,-3.0438668780397533e-15,-463.25000000000006,8.178517537201008e-08
-432.87499999999994,3.046616195282424e-15,-463.1250000000001,8.175573222627371e-08
-432.7499999999999,-3.0491823109531266e-15,-463.0,8.172629776906002e-08
-432.6249999999999,3.052088081162382e-15,-462.87500000000006,8.169687199474479e-08
-432.49999999999994,-3.0547279037574137e-15,-462.75000000000006,8.16674548978634e-08
-432.37499999999994,3.0571322137190804e-15,-462.62500000000006,8.163804647277226e-08
-432.24999999999994,-3.0604553487390726e-15,-462.5000000000001,8.16086467139822e-08
-432.1249999999999,3.0624773845128288e-15,-462.375,8.157925561595282e-08
-431.9999999999999,-3.065923293008738e-15,-462.25000000000006,8.154987317316275e-08
-431.87499999999994,3.067925445136745e-15,-462.12500000000006,8.152049938005414e-08
-431.74999999999994,-3.071466790666639e-15,-462.00000000000006,8.149113423116589e-08
-431.62499999999994,3.0731312797738735e-15,-461.87500000000006,8.146177772096332e-08
-431.5,-3.0769670295201546e-15,-461.7500000000001,8.143242984390413e-08
-431.3749999999999,3.078998252882678e-15,-461.625,8.14030905944874e-08
-431.2499999999999,-3.082104466487838e-15,-461.50000000000006,8.13737599672365e-08
-431.12499999999994,3.084424369463799e-15,-461.37500000000006,8.134443795658249e-08
-430.99999999999994,-3.087604766946599e-15,-461.25000000000006,8.131512455704444e-08
-430.87499999999994,3.089844805931363e-15,-461.1250000000001,8.128581976315826e-08
-430.7499999999999,-3.0931900599292795e-15,-461.0,8.125652356935817e-08
-430.6249999999999,3.0957300836633974e-15,-460.87500000000006,8.122723597013392e-08
-430.49999999999994,-3.098205973620854e-15,-460.75000000000006,8.119795696004313e-08
-430.37499999999994,3.101404682021857e-15,-460.62500000000006,8.116868653359484e-08
-430.24999999999994,-3.1036335274916204e-15,-460.5000000000001,8.113942468526186e-08
-430.125,3.1070043091734286e-15,-460.3750000000001,8.111017140963875e-08
-429.9999999999999,-3.109220698953974e-15,-460.25000000000006,8.108092670125453e-08
-429.87499999999994,3.112504834889303e-15,-460.12500000000006,8.105169055461224e-08
-429.74999999999994,-3.1146208322042556e-15,-460.00000000000006,8.10224629643393e-08
-429.62499999999994,3.1178462960261584e-15,-459.87500000000006,8.099324392496898e-08
-429.49999999999994,-3.120552515198077e-15,-459.7500000000001,8.096403343102652e-08
-429.3749999999999,3.123289753993872e-15,-459.625,8.093483147704947e-08
-429.2499999999999,-3.1261495724280865e-15,-459.50000000000006,8.090563805762961e-08
-429.12499999999994,3.1289984738657e-15,-459.37500000000006,8.087645316733578e-08
-428.99999999999994,-3.1315548967556384e-15,-459.25000000000006,8.084727680066461e-08
-428.87499999999994,3.134639093039817e-15,-459.1250000000001,8.081810895221497e-08
-428.75,-3.1371044693045363e-15,-459.0000000000001,8.078894961649657e-08
-428.6249999999999,3.14022074629177e-15,-458.87500000000006,8.07597987881038e-08
-428.49999999999994,-3.142794724489809e-15,-458.75000000000006,8.073065646162177e-08
-428.37499999999994,3.145785678968135e-15,-458.62500000000006,8.070152263165813e-08
-428.24999999999994,-3.148456119955171e-15,-458.50000000000006,8.06723972927912e-08
-428.12499999999994,3.1513251911903575e-15,-458.3750000000001,8.064328043956416e-08
-427.9999999999999,-3.154201290026013e-15,-458.25,8.061417206667184e-08
-427.8749999999999,3.1569923954478837e-15,-458.12500000000006,8.058507216866833e-08
-427.74999999999994,-3.1599150078006503e-15,-458.00000000000006,8.055598074019535e-08
-427.62499999999994,3.1627188553563072e-15,-457.87500000000006,8.052689777587199e-08
-427.49999999999994,-3.1654135473427832e-15,-457.7500000000001,8.049782327032085e-08
-427.3749999999999,3.1685014192498965e-15,-457.625,8.046875721811573e-08
-427.2499999999999,-3.1710609213707173e-15,-457.50000000000006,8.043969961391035e-08
-427.12499999999994,3.1740521069048226e-15,-457.37500000000006,8.041065045235709e-08
-426.99999999999994,-3.1768371335282363e-15,-457.25000000000006,8.038160972799132e-08
-426.87499999999994,3.179628771213689e-15,-457.12500000000006,8.035257743549088e-08
-426.75,-3.1826119064748543e-15,-457.0000000000001,8.032355356945704e-08
